node_a_id,node_b_id,weight
9078,11385,1695
6151,10354,1221
6456,10562,986
6884,7168,1728
3248,10648,1466
2330,9167,157
11139,11411,1713
4429,7096,492
8810,11108,735
7701,9149,2738
5648,11503,2813
3981,11747,1104
5941,10931,1801
3846,7646,1810
5147,6386,363
2614,3209,228
5171,7419,2250
7056,9384,456
9209,12183,671
6297,7408,1433
6235,9904,1941
7867,10623,2833
6554,10969,2397
5278,10483,2429
2457,3195,1469
3281,10364,853
2477,10085,2827
7025,9264,2237
10320,11139,2168
6096,10999,343
8285,8858,2231
8005,8443,1971
6109,11454,1356
2907,5761,974
6152,9290,773
4463,8065,2126
6796,10852,1899
3192,8161,1749
2600,10468,1915
5968,9316,2849
6466,9580,2764
3977,10591,3177
7418,10291,777
5167,6447,1969
5781,7295,2276
2730,10263,1227
4532,12031,575
5144,10674,947
4149,12088,1173
5426,6328,1776
2975,10547,1232
7348,10117,1245
6695,9796,1721
4823,9901,422
2426,9584,2520
3375,12053,3516
7347,12228,1113
5535,7289,2924
2897,7011,2917
8652,10123,855
4149,9315,2032
4503,9555,3034
4906,7355,1826
6941,11575,734
3226,4434,1620
4190,10870,774
4231,7990,403
2577,9843,2422
3324,7346,1366
9670,10743,1729
7969,8810,1158
2694,4458,555
6385,8771,1973
2289,6295,784
6058,10967,1707
3877,8657,953
7650,8177,1120
8297,11640,3594
4237,6798,1250
7111,9798,72
7469,8869,1912
2942,11274,1623
3841,4320,2439
3331,10378,942
7281,8846,1587
4976,10159,1484
5524,8270,2848
5165,7808,1863
6241,6672,2088
3141,3543,3213
3310,9613,657
5709,5947,1504
5870,10892,1168
3595,11524,1858
2300,9420,2396
3865,6861,1464
3761,4752,1913
4850,5371,2270
4411,9576,1425
3289,7531,1378
5292,9829,1950
7331,9747,1359
5929,10923,2503
2717,7006,1435
6008,8792,1067
6055,7539,2489
2844,9196,3171
3842,4860,787
4519,11764,4304
8935,11170,3481
8541,9747,1629
4054,7235,1139
3734,4098,1165
4248,7278,1387
2573,4682,2123
8993,12203,1807
2818,8912,611
4033,6897,389
9257,10246,1467
2345,3088,776
7516,7579,2271
2523,6954,3996
4499,8090,2309
3784,10250,1097
4030,7188,2429
3378,10545,1600
6000,10271,1189
10030,10424,1025
5807,9054,2815
2419,9567,1429
2661,2980,1669
3055,10967,3448
6937,8060,702
4011,10377,2365
3448,11240,2238
3595,9310,1565
7662,8727,1178
4117,9053,419
5238,8716,1961
3344,8393,2060
3716,10287,2171
8131,11536,1514
5380,8100,1330
9204,10726,3350
7186,9601,1507
5489,11254,1044
6086,6495,2891
6089,12124,2715
4036,7281,1732
5111,7114,459
6114,11583,1695
2266,2539,2751
10885,11429,2190
4441,10385,2319
2438,11799,2375
6636,11619,454
3761,7465,2219
9144,9855,1065
4751,7855,3189
3229,4741,2171
5779,8058,1257
7927,10274,995
4629,8287,2732
4846,7768,1731
4756,5118,502
4130,10369,2155
2691,9209,1082
7160,10473,1414
6684,8273,515
7517,12025,4026
2711,3215,1770
3426,4113,1126
4502,11463,2638
4643,9397,3061
6764,10400,1666
3176,5086,3422
4157,11615,1715
6757,7673,1018
2631,6156,1300
2619,6493,810
4203,10956,3220
7757,7759,1441
2675,9608,1295
3789,7214,2265
6724,10408,1227
5303,11577,2572
7075,10763,1528
2315,9531,1934
2422,10510,2042
8764,10257,2416
3670,10010,1164
4865,8571,1258
9021,11409,2955
5352,9479,294
2885,6711,2278
2621,6093,2765
6177,7335,452
4242,11529,2882
4605,9563,2055
9249,9654,2251
4170,5738,3230
4113,4613,781
2622,3278,2674
6823,7485,1109
8058,8483,491
6376,9915,2110
4240,7749,2161
2323,6178,760
2909,8271,581
2293,8734,1260
7854,11747,2804
9747,11623,1512
7629,10166,2140
11734,11806,1119
3062,7872,2149
3742,9847,2394
5809,8321,2055
8014,10836,581
8682,8908,2015
2453,8003,2199
6007,11121,267
7429,9468,1562
3635,9209,1780
3672,10243,2655
2463,7106,1048
4066,10317,2951
9564,11239,2146
7031,8606,1930
6351,10381,1629
11702,11945,2224
2420,2947,2759
5776,11811,1644
9072,12108,1364
5687,7684,2948
6210,12196,2555
7146,8772,1600
2371,11095,258
2619,7929,996
6634,11657,3015
3323,9598,3527
3515,4595,1838
8160,8219,1875
5238,7900,153
5131,12164,2729
8783,11133,1141
9930,11879,2588
4994,10179,2166
9205,10616,2203
2416,8612,630
2638,9104,1590
6054,9190,561
3420,9657,2347
4656,4879,2260
6095,11459,586
4217,5985,1776
5833,8966,1915
7620,10146,17
2385,6033,1310
2328,3632,3140
4928,6288,1133
7652,10005,931
10070,10351,1329
6401,10298,1442
3637,9595,2062
8579,11537,2239
8957,11931,3059
2314,10109,3047
5550,10713,1649
4653,10699,2017
3926,5652,3320
5745,5949,2009
8242,8401,2515
5200,7900,2084
8798,10603,1751
7679,10965,2643
2934,7961,1551
6628,11027,3674
6776,11387,2823
6967,9922,969
5291,9716,1397
2516,10570,2098
9415,10506,908
3504,9164,2234
11483,11674,2860
4333,11396,1695
10127,10576,1913
5455,10636,259
4520,9790,3516
3742,5727,2311
6559,6960,1427
3134,11706,1251
5674,9683,2707
4819,9517,863
4814,8948,155
4586,7165,1997
2467,3039,585
3683,5840,2583
3468,3826,3418
6438,9505,1442
5855,9285,1731
4447,9398,237
10524,12036,3050
3971,8068,1068
8090,10771,3003
7726,10050,2316
3181,9065,1494
2560,6144,1695
10418,11676,2360
6938,7157,2755
9170,10240,888
8592,9624,2118
5194,8145,1640
4203,11577,3035
9133,10023,1913
7599,11052,3384
3943,4843,343
6490,11521,2730
7580,8658,576
3603,6516,2525
9970,10722,2257
2902,7749,600
9248,9270,1813
4795,10685,1112
6096,11787,797
2289,6015,2060
6158,11713,2479
8470,11812,1608
2281,12151,2830
4752,7221,1431
6611,8268,2220
4802,7745,756
5267,10783,235
6960,10675,889
2932,7521,567
4972,8480,2202
3241,9712,676
4638,11928,905
5213,9303,3254
8357,10929,479
4796,7416,1674
2704,7769,437
6287,8122,1309
3777,11192,403
3884,7005,1310
8101,9776,3487
3887,10689,1692
6726,10710,2172
8051,9906,1118
3192,4498,1823
8607,9341,852
2518,7461,2140
3306,7200,3188
5836,9940,2368
8442,9064,2485
6690,11430,1707
4768,11203,1759
6698,8380,3667
2321,5696,2149
9828,10719,2664
3894,11948,1968
6066,9319,1691
2915,11357,898
2988,5601,1779
2260,10782,2973
5510,8686,1194
4066,8836,1889
3057,4840,1774
7870,8153,712
2327,2749,3102
6549,9174,1827
6465,10053,378
5990,10843,1920
2245,4371,2751
4372,10082,1831
2886,10809,1809
3697,4203,332
3216,11612,690
7230,11297,1870
5178,9660,737
7214,9318,630
4674,5487,1735
2247,3417,895
5120,9958,2147
9125,9476,1116
5941,9439,1823
4307,6830,1118
8880,11848,2505
5563,9134,2644
11240,11535,2264
4887,6905,1926
8036,8069,3091
3322,9948,1350
3749,11917,1469
6718,10632,1610
5397,11838,2589
9325,9807,753
8310,10980,3378
4670,4995,2212
6152,10405,312
5590,6885,949
3242,12177,710
4279,9092,2351
7857,9846,3446
3576,9888,2269
4516,9516,2533
5430,8448,2465
2800,5300,1627
5238,5667,853
4207,5501,1858
2516,7691,425
5285,11586,2562
2650,10526,1957
3296,7290,893
2391,2568,2345
6689,6744,2128
11777,11851,517
10207,10218,716
8355,9136,1653
7588,8286,2668
7786,10810,2738
2934,5370,563
3109,10668,1057
8224,11434,780
7678,9803,2666
6258,7900,1305
6591,7378,1471
10258,11300,952
4933,10128,3121
2244,2423,1415
2301,3131,1451
8774,12200,540
7620,7842,2187
3019,4498,209
9105,9900,2448
2946,8423,2074
7814,9186,1023
8175,8912,1602
4051,7081,2241
3771,8481,1989
2795,8791,2725
10524,10837,2539
10357,11171,2121
8333,9845,1972
6958,9050,2983
11403,11984,3291
6186,10924,824
4513,5015,3290
6988,8115,1814
2715,6518,1265
6514,10823,2595
3461,3611,1568
8352,10941,1769
4612,6164,2312
4214,6785,2279
9626,10638,341
3393,8104,2175
5732,9177,2421
4248,5842,1632
2883,6102,2559
2252,11999,32
6345,7802,3477
6640,8012,659
7623,10023,2707
2550,11725,1194
3484,3983,4270
5920,9790,3168
6617,8567,2468
5667,9457,1119
8288,12105,3140
3696,11705,864
10099,10533,3016
5206,9189,2408
5684,10048,1626
6248,6733,167
3448,11390,3567
4323,6668,904
2404,7605,3032
9542,10360,558
6006,9379,1020
7366,10958,2383
9618,10274,1906
3825,8231,2991
7847,8051,645
6241,7974,2385
11513,11554,1810
4924,11269,1588
4797,9857,2849
8494,10011,2627
3859,7669,3743
4240,5092,1348
4327,6904,546
4050,4558,3124
7411,8996,1441
10668,11630,1709
2653,10340,2436
4483,11231,959
6267,11369,794
4865,7233,2686
2893,3706,2650
4010,10656,3018
4005,7468,1131
4350,8250,2123
3533,3661,1761
5979,8607,2363
6056,11813,2839
3517,10574,624
2581,4492,1943
3197,11727,551
9682,11706,806
7179,8868,1499
3819,7552,2852
5552,7341,921
6941,8684,1217
8321,9115,2103
3878,7800,888
4762,9910,459
4558,10216,3105
4328,5383,1319
3826,4460,4151
4347,12212,1248
10998,11162,2087
3903,5311,1601
2882,7239,2253
8415,11537,561
7749,8454,960
4591,8894,3717
7145,11103,3779
8145,11701,3145
2426,11767,1348
2597,6594,2645
8224,11896,1566
5005,8885,1671
5795,9267,247
7572,7640,2095
7050,9364,1942
2752,6983,3068
3179,11297,2919
3045,5393,2408
4711,8918,1500
7294,8317,1176
2968,4567,1411
7024,8052,842
8657,8757,1070
3404,10533,2836
4073,10189,1340
3889,11794,2031
8663,9514,1116
6020,6606,319
2239,5478,2527
8479,11700,2050
3945,6630,2622
2411,9015,406
5678,10705,3124
3228,11265,2372
4733,10763,453
9375,10649,1569
6230,8153,2189
3421,6271,718
6929,11571,1754
5378,8878,2235
11142,12017,3339
4389,5390,1678
3379,7824,2750
3926,6852,1894
6618,11567,875
5314,9870,2762
3800,6468,1518
3521,8167,1116
3447,10640,196
2350,8402,1919
4229,7712,1302
9563,10278,1472
4032,5984,1790
9154,11405,1535
4610,8091,2455
7396,11327,2011
6242,9763,2022
2479,6497,1145
3013,6645,1593
6219,9165,1120
4623,11353,1367
3207,7142,2337
6721,10649,2874
2380,11891,1370
5890,7952,2183
2684,9766,2541
4453,9880,1381
8279,9260,2239
5551,8935,302
8459,9546,1442
10357,11989,1637
4862,5549,517
6159,10867,247
9372,11905,2166
8002,10704,3845
8132,11414,2978
5244,7173,2267
4886,5624,2803
3168,4790,1489
7033,10300,1031
5650,11774,2625
4321,7800,3000
6760,8299,1596
5754,12052,562
3505,4200,2116
2712,6477,2271
2957,10034,1532
4671,8854,746
4518,10467,2419
7355,8093,3984
4071,4524,1397
10646,11586,2639
4203,11085,1287
5912,11158,1435
3926,10676,1980
5146,9982,2317
9607,10938,2456
8176,10708,3917
5360,9406,2141
5546,10168,2603
5892,9523,1064
7442,9239,1321
9302,10856,2975
4360,6246,724
5099,6628,1924
8322,8614,1694
3828,11117,3849
4078,5732,3384
8598,11285,447
4262,5909,3744
5082,10055,2481
3284,10982,1487
8582,11111,3010
5671,11176,2421
6987,8747,530
5165,8856,768
5458,7915,3843
9812,10453,3041
2406,4592,1557
9143,12107,2552
6660,9785,1338
5766,8203,2866
5620,9847,267
6500,6542,779
4977,10619,1054
5445,6360,3550
5041,11065,159
10864,11347,460
3482,8151,1885
4472,5093,353
2653,2940,2182
2597,5586,2683
2284,5146,2788
3309,8576,766
9607,11756,2046
8932,10338,4234
4841,8326,1680
4717,6068,1368
2288,8248,1143
7161,9804,2137
4619,8270,179
4187,11782,1177
3754,5796,1792
7170,8733,1701
4927,11000,1383
5848,6843,2730
5777,6855,2741
6084,11565,3043
6467,9132,2507
5414,5908,1559
7269,12002,1878
3433,8741,1248
3965,10179,2360
4540,11533,2878
10464,11497,2327
4574,11190,3498
5744,6928,1014
10618,10934,1121
6158,10719,1579
3069,3615,1907
6637,10434,2908
3350,8194,2147
3815,10338,2345
6785,7054,1289
5166,7648,1070
5520,9400,726
5449,6402,865
3029,5971,849
3491,9924,1840
11773,12000,1806
5432,11201,1382
4714,5165,981
3585,11277,3100
4988,11422,1534
4057,6275,835
11533,11805,2558
5076,10276,2223
9605,10848,801
8996,9567,568
6612,10498,1846
5418,9524,2399
2347,4581,2355
5740,10756,1967
3079,11931,2020
2400,10393,3075
4076,8982,2225
4713,7821,2704
2626,8154,3543
7287,7620,1011
5092,8930,1022
6003,9383,196
4852,7334,697
3019,10853,258
4466,7712,1141
6572,7950,3166
4455,4942,2437
3242,6898,2738
2629,12111,3431
3484,7324,3873
7197,7769,3475
4228,10412,1613
9065,9536,1291
3337,9414,2799
5054,6961,754
10392,11964,1647
6446,12165,1975
2783,11685,1137
9906,11179,2822
8581,9278,2394
6490,9080,2454
4282,9672,2155
2388,8026,611
6591,11030,572
2607,3165,1169
8637,9088,2695
8143,11958,1353
3933,7262,1102
2573,8369,1575
5156,7812,805
9003,10249,564
3655,7959,1552
4526,6978,1364
3369,3652,2989
7089,7558,3248
7423,7973,1080
8523,11734,1761
4292,8215,461
5608,7050,1848
5992,6528,1349
10130,12024,1098
4963,10599,2788
5064,9375,2921
6232,7430,2643
2366,9557,3119
7291,8006,2850
7083,9288,1365
5300,6892,693
4953,6349,1923
4066,8755,1601
5653,10887,2161
5950,7050,1183
7942,8134,1699
4718,10324,3002
7597,9485,1616
2369,9150,868
9581,10160,2844
5904,11617,681
4110,8234,244
2490,3035,3863
4283,10717,1343
6174,7364,3697
5709,10354,997
5993,9951,2466
3768,5936,841
6327,7031,1991
5497,7549,1004
8747,11687,1516
3477,5409,1987
5665,11768,405
3565,4620,1423
4027,11382,715
5200,6460,3340
5298,9568,426
2496,2557,587
8948,11193,2644
4834,11663,863
2291,2735,2309
2782,6174,1222
3578,7956,4327
7031,10230,3763
9559,9718,2361
4427,12140,1286
3726,11432,1421
6392,9087,2546
3652,4967,2111
2317,8654,2625
4064,5103,2808
3382,7698,987
10369,11506,3955
4493,4502,2395
5613,12179,2604
3998,6730,761
3421,6528,1197
3339,5160,1289
4773,7688,1164
4625,8879,1509
5250,7199,2863
6731,11864,1615
7599,11791,279
6604,7704,1903
7155,11338,1212
3084,4500,532
3752,4293,1098
7607,9509,132
3876,7648,2714
7640,7723,1471
4838,9744,3011
5860,9655,1189
5251,10738,1865
6401,7536,2327
9660,11038,543
3500,4093,2508
7568,9256,1759
2513,3871,641
5133,8348,3373
3585,5429,500
5326,6252,744
3509,11645,1490
2704,9714,967
4891,6704,4630
10385,11384,2870
3794,7735,828
6341,11890,811
5227,10305,3222
2698,7482,3160
3331,11834,2765
3650,5720,955
8113,8631,1419
7557,9114,2599
5013,7194,649
8315,8391,912
6567,7870,2531
2514,4822,927
7824,9854,3689
6500,12054,3535
6440,9613,1167
9573,12011,1736
5742,10027,2746
2427,6200,2202
9841,10139,1747
5054,6569,606
4912,5827,930
3553,4209,3080
4987,9942,562
6129,7536,1182
5688,8643,302
5916,9855,971
2821,12091,1889
3568,6887,2475
6938,9711,2935
4106,10193,1618
3031,6752,1208
4492,11892,804
2609,8797,2474
9572,10540,1308
2470,12105,1590
4523,5544,2012
2651,7269,1636
4261,11205,1053
6649,11990,975
5012,11123,1270
2462,3870,2154
2731,8040,3246
7063,11126,1089
7194,7890,1099
2801,3277,2521
6854,9252,1368
3641,4703,1151
8247,10146,3009
6931,8845,2087
2520,7026,2682
5860,9126,2501
5072,8726,1829
5260,7200,2139
11026,12229,2925
3286,8616,1013
6017,10414,1933
2319,4042,2925
3337,7812,922
3128,5020,1466
4871,10645,2327
3836,7714,2420
2444,5534,1125
5712,10024,3930
7833,10032,3733
6996,9662,1117
7412,8306,2488
3717,10073,2891
6134,11677,1110
4499,11517,760
7274,10851,787
6491,8983,1892
2900,11028,1324
4169,8265,2542
9060,10910,3639
6272,11527,3574
3687,6216,3365
6917,10072,2210
7559,11819,959
5345,8880,3298
6538,8098,3212
3405,11393,308
4744,7087,191
3977,6901,1590
6905,8664,1298
7453,11342,727
2793,8516,1096
9563,10373,2060
5732,7025,3697
9535,9702,1228
2847,4301,2486
4374,8383,3070
2585,10314,301
3917,5142,1347
5862,11147,3465
11110,11916,1731
4719,10856,216
4675,8894,1408
3971,5879,2980
9107,11400,1025
9070,10940,503
2335,7848,4266
6476,11733,1135
4652,11334,2411
7202,9345,2937
5618,11307,2984
3598,7724,657
4731,6194,644
3000,6603,560
4379,4959,2079
3511,7354,967
8700,11021,2552
2302,3387,1494
8281,9790,2512
7396,8167,1881
3158,8001,3570
3113,5317,2870
4586,10380,2402
10506,11999,689
9088,11825,494
4852,11502,2444
9555,10424,1830
4382,10407,2888
2697,11103,2471
6241,7102,2113
7321,8396,521
5517,6632,1156
4094,10729,644
2431,8689,1635
7245,9321,649
6388,9655,857
4111,4748,2612
5754,11286,1360
6167,7207,2139
3099,6993,1867
6301,7691,3321
5155,5839,1783
6803,11022,967
10119,11460,1454
6723,12060,1945
5523,8608,1936
2506,6060,1731
6105,10627,2675
3322,10389,2547
3296,9955,1090
7357,7818,3390
11784,12098,1203
6384,11537,2334
2307,4033,427
4043,4836,782
2864,6722,2833
10203,10457,336
2723,7751,2607
7549,11367,1171
4345,9067,1414
4071,4309,2924
4932,9322,1861
4168,10704,2706
6425,10582,929
8182,11014,3091
10951,10992,2247
4141,10474,3101
3453,9737,1959
5697,8845,1519
10465,10686,1243
6726,9944,394
11021,12202,97
7571,10445,3814
5700,5889,1369
8588,10567,582
6312,6468,1323
6961,8037,2974
6997,7287,2343
2899,10712,2286
11571,12054,2759
3168,7159,3053
8035,11242,2277
5621,5634,2566
4176,6562,2475
6523,10512,1493
9676,11236,2145
5445,5528,544
3816,10654,1158
4940,9142,1618
7637,9619,3059
2498,4750,1899
4899,12165,664
4649,10031,3232
8193,10239,2474
2960,7428,1582
8036,10674,1178
8677,9563,1584
5489,8838,1680
3574,3843,2982
3990,4562,784
5753,6575,3411
3243,7848,1199
5331,5448,825
9119,12016,1483
7669,11079,2312
7427,8259,2230
6138,7992,773
8722,9371,1267
6297,8479,3584
4093,11831,188
3553,11164,3870
7172,8174,1278
4235,5217,707
5154,11098,1055
3854,9540,2245
2548,6127,1839
2354,12211,1358
7313,9686,2233
6927,8073,738
5538,8789,1581
3551,9353,3698
3116,11317,447
3617,11756,337
6280,10036,1879
4612,5552,1627
5479,6046,3655
5104,6875,3657
9966,12104,2114
4035,10524,2261
6952,7768,1049
4294,9108,1206
2447,9392,2555
6067,8243,1565
9362,9998,2069
3154,11232,483
4872,8233,1825
4010,9824,2644
4148,9507,2936
4377,4839,2563
4097,4491,3216
6148,9590,836
4934,6800,1998
9200,11198,984
2858,8520,956
6365,8451,2533
9361,11051,1369
7263,10139,995
2781,3575,2259
5882,7545,1036
5962,8954,2127
5696,7641,100
10391,11887,845
8789,11067,2797
2809,9855,1830
10691,11293,2899
3518,4319,2702
8647,10700,1448
3303,6515,796
8643,9589,905
6636,8340,899
3414,7034,1037
6202,7186,1254
6212,12214,2262
4530,8651,1722
4293,7555,2611
6030,7396,3734
2416,3128,1557
3322,11989,3139
8611,9479,1457
2952,8528,2283
3258,10474,640
4944,8972,1361
2331,8369,3613
3391,5586,1439
4151,9149,1708
3648,10128,948
6342,7492,2160
2903,11305,1031
2452,4080,1052
3887,6188,340
3118,7490,2620
5181,11238,2933
8780,11280,3661
4897,9831,3609
3766,4580,1892
6029,11009,3388
3330,12032,2749
5671,12152,845
2325,12166,1569
6669,11925,1616
2729,8913,921
2381,4739,2104
5137,10872,2676
3607,9735,2781
9398,9417,1497
6874,7006,1241
6489,10494,2097
3779,5128,2372
9191,10967,1787
3804,8354,374
4182,4913,1898
7118,10586,282
3013,7012,2064
10784,11863,1316
5429,7742,2995
5805,9038,2882
5514,8863,964
9197,9891,2248
5186,7112,861
8569,9627,1734
3824,12117,711
2725,6394,1140
5228,10647,1815
2254,11544,1322
3410,12067,2251
6224,8067,1533
2362,5660,1601
3134,9331,2228
10548,12112,2422
6562,6723,1202
2537,9109,1244
9374,11138,1571
5087,9576,2490
4294,11603,2317
9259,9627,2119
6601,8378,3339
5702,11407,1658
3551,5656,4187
4921,9491,2964
3048,8616,4147
5747,10049,3369
5828,11842,745
2947,12077,1498
5033,9871,1854
3472,6072,2874
7723,7941,2735
8482,9083,1926
11599,11847,1641
9812,11594,2258
3176,10255,1915
8957,9929,1866
6840,9228,3507
3258,9342,986
2277,8441,1731
6436,11437,76
4680,7021,396
3555,8075,336
3680,11829,555
10635,11782,843
3632,7284,1792
7541,8002,2654
5493,11200,1946
7746,11458,1305
4970,8191,3141
4356,9401,3363
2423,3270,2846
2867,5465,3628
5242,8391,756
4118,10042,1297
10923,11931,1486
4362,7583,666
2599,11297,2367
